M_flight,norm_dI_deta_b,norm_dI_dr_n,norm_dTSFC_deta_b,norm_dTSFC_dr_n
4.45345345345345,0,0,-1.11029144634052,0
4.45845845845846,0,0,-1.11029144634052,0
4.46346346346346,0,0,-1.11029144634051,0
4.46846846846847,0,0,-1.11029144634051,0
4.47347347347347,0,0,-1.11029144634056,0
4.47847847847848,0,0,-1.11029144634052,0
4.48348348348348,0,0,-1.11029144634052,0
4.48848848848849,0,0,-1.11029144634052,0
4.49349349349349,0,0,-1.11029144634054,0
4.4984984984985,0,0,-1.11029144634053,0
4.5035035035035,0,0,-1.11029144634049,0
4.50850850850851,0,0,-1.11029144634051,0
4.51351351351351,0,0,-1.11029144634049,0
4.51851851851852,0,0,-1.11029144634051,0
4.52352352352352,0,0,-1.11029144634054,0
4.52852852852853,0,0,-1.11029144634052,0
4.53353353353353,0,0,-1.11029144634053,0
4.53853853853854,0,0,-1.11029144634054,0
4.54354354354354,0,0,-1.11029144634055,0
4.54854854854855,0,0,-1.1102914463405,0
4.55355355355355,0,0,-1.11029144634052,0
4.55855855855856,0,0,-1.11029144634053,0
4.56356356356356,0,0,-1.11029144634053,0
4.56856856856857,0,0,-1.11029144634053,0
4.57357357357357,0,0,-1.11029144634056,0
4.57857857857858,0,0,-1.11029144634049,0
4.58358358358358,0,0,-1.1102914463405,0
4.58858858858859,0,0,-1.11029144634051,0
4.59359359359359,0,0,-1.11029144634052,0
4.5985985985986,0,0,-1.11029144634051,0
4.6036036036036,0,0,-1.11029144634052,0
4.60860860860861,0,0,-1.11029144634051,0
4.61361361361361,0,0,-1.11029144634051,0
4.61861861861862,0,0,-1.11029144634053,0
4.62362362362362,0,0,-1.11029144634055,0
4.62862862862863,0,0,-1.11029144634051,0
4.63363363363363,0,0,-1.11029144634052,0
4.63863863863864,0,0,-1.11029144634052,0
4.64364364364364,0,0,-1.11029144634053,0
4.64864864864865,0,0,-1.11029144634053,0
4.65365365365365,0,0,-1.11029144634053,0
4.65865865865866,0,0,-1.11029144634051,0
4.66366366366366,0,0,-1.11029144634053,0
4.66866866866867,0,0,-1.11029144634052,0
4.67367367367367,0,0,-1.1102914463405,0
4.67867867867868,0,0,-1.1102914463405,0
4.68368368368368,0,0,-1.11029144634052,0
4.68868868868869,0,0,-1.1102914463405,0
4.69369369369369,0,0,-1.11029144634053,0
4.6986986986987,0,0,-1.11029144634051,0
4.7037037037037,0,0,-1.11029144634053,0
4.70870870870871,0,0,-1.11029144634051,0
4.71371371371371,0,0,-1.11029144634053,0
4.71871871871872,0,0,-1.11029144634052,0
4.72372372372372,0,0,-1.11029144634052,0
4.72872872872873,0,0,-1.11029144634053,0
4.73373373373373,0,0,-1.11029144634051,0
4.73873873873874,0,0,-1.11029144634055,0
4.74374374374374,0,0,-1.11029144634051,0
4.74874874874875,0,0,-1.11029144634053,0
4.75375375375375,0,0,-1.11029144634052,0
4.75875875875876,0,0,-1.11029144634051,0
4.76376376376376,0,0,-1.11029144634048,0
4.76876876876877,0,0,-1.11029144634053,0
4.77377377377377,0,0,-1.11029144634055,0
4.77877877877878,0,0,-1.11029144634051,0
4.78378378378378,0,0,-1.11029144634052,0
4.78878878878879,0,0,-1.11029144634049,0
4.79379379379379,0,0,-1.11029144634054,0
4.7987987987988,0,0,-1.11029144634055,0
4.8038038038038,0,0,-1.11029144634052,0
4.80880880880881,0,0,-1.11029144634054,0
4.81381381381381,0,0,-1.11029144634051,0
4.81881881881882,0,0,-1.11029144634052,0
4.82382382382382,0,0,-1.11029144634053,0
4.82882882882883,0,0,-1.1102914463405,0
4.83383383383383,0,0,-1.11029144634052,0
4.83883883883884,0,0,-1.11029144634051,0
4.84384384384384,0,0,-1.11029144634053,0
4.84884884884885,0,0,-1.11029144634053,0
4.85385385385385,0,0,-1.11029144634051,0
4.85885885885886,0,0,-1.11029144634053,0
4.86386386386386,0,0,-1.1102914463405,0
4.86886886886887,0,0,-1.11029144634052,0
4.87387387387387,0,0,-1.11029144634054,0
4.87887887887888,0,0,-1.11029144634052,0
4.88388388388388,0,0,-1.11029144634052,0
4.88888888888889,0,0,-1.11029144634053,0
4.89389389389389,0,0,-1.11029144634053,0
4.8988988988989,0,0,-1.11029144634054,0
4.9039039039039,0,0,-1.11029144634051,0
4.90890890890891,0,0,-1.11029144634052,0
4.91391391391391,0,0,-1.11029144634054,0
4.91891891891892,0,0,-1.11029144634052,0
4.92392392392392,0,0,-1.11029144634053,0
4.92892892892893,0,0,-1.11029144634053,0
4.93393393393393,0,0,-1.11029144634051,0
4.93893893893894,0,0,-1.11029144634052,0
4.94394394394394,0,0,-1.11029144634051,0
4.94894894894895,0,0,-1.11029144634052,0
4.95395395395395,0,0,-1.11029144634051,0
4.95895895895896,0,0,-1.11029144634051,0
4.96396396396396,0,0,-1.11029144634052,0
4.96896896896897,0,0,-1.11029144634054,0
4.97397397397397,0,0,-1.11029144634052,0
4.97897897897898,0,0,-1.11029144634052,0
4.98398398398398,0,0,-1.11029144634051,0
4.98898898898899,0,0,-1.11029144634052,0
4.99399399399399,0,0,-1.11029144634051,0
4.998998998999,0,0,-1.11029144634053,0
5.004004004004,0,0,-1.11029144634051,0
5.00900900900901,0,0,-1.11029144634051,0
5.01401401401401,0,0,-1.1102914463405,0
5.01901901901902,0,0,-1.11029144634052,0
5.02402402402402,0,0,-1.11029144634052,0
5.02902902902903,0,0,-1.1102914463405,0
5.03403403403403,0,0,-1.11029144634052,0
5.03903903903904,0,0,-1.11029144634053,0
5.04404404404404,0,0,-1.11029144634052,0
5.04904904904905,0,0,-1.11029144634052,0
5.05405405405405,0,0,-1.11029144634053,0
5.05905905905906,0,0,-1.11029144634053,0
5.06406406406406,0,0,-1.11029144634051,0
5.06906906906907,0,0,-1.11029144634053,0
5.07407407407407,0,0,-1.1102914463405,0
5.07907907907908,0,0,-1.11029144634052,0
5.08408408408408,0,0,-1.11029144634053,0
5.08908908908909,0,0,-1.1102914463405,0
5.09409409409409,0,0,-1.1102914463405,0
5.0990990990991,0,0,-1.11029144634051,0
5.1041041041041,0,0,-1.11029144634053,0
5.10910910910911,0,0,-1.11029144634054,0
5.11411411411411,0,0,-1.11029144634052,0
5.11911911911912,0,0,-1.11029144634052,0
5.12412412412412,0,0,-1.11029144634052,0
5.12912912912913,0,0,-1.11029144634051,0
5.13413413413413,0,0,-1.11029144634052,0
5.13913913913914,0,0,-1.11029144634051,0
5.14414414414414,0,0,-1.11029144634054,0
5.14914914914915,0,0,-1.11029144634051,0
5.15415415415415,0,0,-1.11029144634051,0
5.15915915915916,0,0,-1.11029144634052,0
5.16416416416416,0,0,-1.11029144634052,0
5.16916916916917,0,0,-1.11029144634052,0
5.17417417417417,0,0,-1.11029144634051,0
5.17917917917918,0,0,-1.11029144634052,0
5.18418418418418,0,0,-1.11029144634052,0
5.18918918918919,0,0,-1.11029144634051,0
5.19419419419419,0,0,-1.11029144634053,0
5.1991991991992,0,0,-1.11029144634051,0
5.2042042042042,0,0,-1.11029144634053,0
5.20920920920921,0,0,-1.11029144634052,0
5.21421421421421,0,0,-1.11029144634052,0
5.21921921921922,0,0,-1.11029144634052,0
5.22422422422422,0,0,-1.11029144634052,0
5.22922922922923,0,0,-1.1102914463405,0
5.23423423423423,0,0,-1.11029144634052,0
5.23923923923924,0,0,-1.11029144634051,0
5.24424424424424,0,0,-1.11029144634052,0
5.24924924924925,0,0,-1.11029144634051,0
5.25425425425425,0,0,-1.11029144634051,0
5.25925925925926,0,0,-1.11029144634052,0
5.26426426426426,0,0,-1.11029144634051,0
5.26926926926927,0,0,-1.11029144634052,0
5.27427427427427,0,0,-1.11029144634053,0
5.27927927927928,0,0,-1.11029144634053,0
5.28428428428428,0,0,-1.11029144634052,0
5.28928928928929,0,0,-1.11029144634052,0
5.29429429429429,0,0,-1.11029144634053,0
5.2992992992993,0,0,-1.11029144634053,0
5.3043043043043,0,0,-1.11029144634051,0
5.30930930930931,0,0,-1.11029144634051,0
5.31431431431431,0,0,-1.11029144634052,0
5.31931931931932,0,0,-1.1102914463405,0
5.32432432432432,0,0,-1.11029144634052,0
5.32932932932933,0,0,-1.11029144634051,0
5.33433433433433,0,0,-1.11029144634052,0
5.33933933933934,0,0,-1.11029144634051,0
5.34434434434434,0,0,-1.11029144634052,0
5.34934934934935,0,0,-1.11029144634051,0
5.35435435435435,0,0,-1.11029144634052,0
5.35935935935936,0,0,-1.11029144634051,0
5.36436436436436,0,0,-1.11029144634049,0
5.36936936936937,0,0,-1.11029144634051,0
5.37437437437437,0,0,-1.11029144634051,0
5.37937937937938,0,0,-1.11029144634051,0
5.38438438438438,0,0,-1.11029144634051,0
5.38938938938939,0,0,-1.11029144634051,0
5.39439439439439,0,0,-1.11029144634053,0
5.3993993993994,0,0,-1.11029144634051,0
5.4044044044044,0,0,-1.11029144634051,0
5.40940940940941,0,0,-1.11029144634052,0
5.41441441441441,0,0,-1.11029144634053,0
5.41941941941942,0,0,-1.11029144634051,0
5.42442442442442,0,0,-1.11029144634052,0
5.42942942942943,0,0,-1.11029144634051,0
5.43443443443443,0,0,-1.11029144634051,0
5.43943943943944,0,0,-1.11029144634052,0
5.44444444444444,0,0,-1.1102914463405,0
5.44944944944945,0,0,-1.11029144634052,0
5.45445445445445,0,0,-1.11029144634052,0
5.45945945945946,0,0,-1.11029144634051,0
5.46446446446446,0,0,-1.1102914463405,0
5.46946946946947,0,0,-1.11029144634051,0
5.47447447447447,0,0,-1.11029144634049,0
5.47947947947948,0,0,-1.11029144634053,0
5.48448448448448,0,0,-1.11029144634052,0
5.48948948948949,0,0,-1.11029144634051,0
5.49449449449449,0,0,-1.11029144634053,0
5.4994994994995,0,0,-1.11029144634053,0
5.5045045045045,0,0,-1.11029144634052,0
5.50950950950951,0,0,-1.11029144634052,0
5.51451451451451,0,0,-1.11029144634053,0
5.51951951951952,0,0,-1.11029144634054,0
5.52452452452452,0,0,-1.11029144634051,0
5.52952952952953,0,0,-1.11029144634052,0
5.53453453453453,0,0,-1.11029144634051,0
5.53953953953954,0,0,-1.11029144634052,0
5.54454454454454,0,0,-1.11029144634051,0
5.54954954954955,0,0,-1.11029144634051,0
5.55455455455455,0,0,-1.11029144634051,0
5.55955955955956,0,0,-1.11029144634052,0
5.56456456456456,0,0,-1.11029144634053,0
5.56956956956957,0,0,-1.11029144634052,0
5.57457457457457,0,0,-1.1102914463405,0
5.57957957957958,0,0,-1.11029144634052,0
5.58458458458458,0,0,-1.1102914463405,0
5.58958958958959,0,0,-1.11029144634052,0
5.59459459459459,0,0,-1.11029144634053,0
5.5995995995996,0,0,-1.11029144634052,0
5.6046046046046,0,0,-1.11029144634054,0
5.60960960960961,0,0,-1.11029144634051,0
5.61461461461461,0,0,-1.11029144634052,0
5.61961961961962,0,0,-1.11029144634054,0
5.62462462462462,0,0,-1.11029144634052,0
5.62962962962963,0,0,-1.11029144634051,0
5.63463463463463,0,0,-1.11029144634051,0
5.63963963963964,0,0,-1.11029144634051,0
5.64464464464464,0,0,-1.1102914463405,0
5.64964964964965,0,0,-1.11029144634052,0
5.65465465465465,0,0,-1.11029144634053,0
5.65965965965966,0,0,-1.11029144634052,0
5.66466466466466,0,0,-1.1102914463405,0
5.66966966966967,0,0,-1.11029144634052,0
5.67467467467467,0,0,-1.11029144634052,0
5.67967967967968,0,0,-1.11029144634053,0
5.68468468468468,0,0,-1.11029144634052,0
5.68968968968969,0,0,-1.11029144634053,0
5.69469469469469,0,0,-1.11029144634054,0
5.6996996996997,0,0,-1.11029144634051,0
5.7047047047047,0,0,-1.11029144634051,0
5.70970970970971,0,0,-1.11029144634051,0
5.71471471471471,0,0,-1.11029144634053,0
5.71971971971972,0,0,-1.11029144634052,0
5.72472472472472,0,0,-1.1102914463405,0
5.72972972972973,0,0,-1.11029144634051,0
5.73473473473473,0,0,-1.11029144634051,0
5.73973973973974,0,0,-1.1102914463405,0
5.74474474474474,0,0,-1.11029144634055,0
5.74974974974975,0,0,-1.11029144634052,0
5.75475475475475,0,0,-1.11029144634052,0
5.75975975975976,0,0,-1.1102914463405,0
5.76476476476476,0,0,-1.11029144634052,0
5.76976976976977,0,0,-1.11029144634055,0
5.77477477477477,0,0,-1.11029144634052,0
5.77977977977978,0,0,-1.11029144634052,0
5.78478478478478,0,0,-1.11029144634051,0
5.78978978978979,0,0,-1.11029144634054,0
5.79479479479479,0,0,-1.11029144634053,0
5.7997997997998,0,0,-1.11029144634051,0
5.8048048048048,0,0,-1.1102914463405,0
5.80980980980981,0,0,-1.1102914463405,0
5.81481481481481,0,0,-1.11029144634051,0
5.81981981981982,0,0,-1.11029144634053,0
5.82482482482482,0,0,-1.11029144634051,0
5.82982982982983,0,0,-1.11029144634052,0
5.83483483483483,0,0,-1.11029144634053,0
5.83983983983984,0,0,-1.11029144634054,0
5.84484484484484,0,0,-1.11029144634053,0
5.84984984984985,0,0,-1.11029144634052,0
5.85485485485485,0,0,-1.11029144634052,0
5.85985985985986,0,0,-1.11029144634053,0
5.86486486486486,0,0,-1.11029144634052,0
5.86986986986987,0,0,-1.11029144634051,0
5.87487487487487,0,0,-1.11029144634051,0
5.87987987987988,0,0,-1.11029144634051,0
5.88488488488488,0,0,-1.11029144634052,0
5.88988988988989,0,0,-1.11029144634053,0
5.89489489489489,0,0,-1.1102914463405,0
5.8998998998999,0,0,-1.11029144634052,0
5.9049049049049,0,0,-1.11029144634053,0
5.90990990990991,0,0,-1.1102914463405,0
5.91491491491491,0,0,-1.11029144634051,0
5.91991991991992,0,0,-1.11029144634053,0
5.92492492492492,0,0,-1.11029144634053,0
5.92992992992993,0,0,-1.11029144634051,0
5.93493493493493,0,0,-1.11029144634051,0
5.93993993993994,0,0,-1.11029144634053,0
5.94494494494494,0,0,-1.1102914463405,0
5.94994994994995,0,0,-1.11029144634051,0
5.95495495495495,0,0,-1.11029144634052,0
5.95995995995996,0,0,-1.1102914463405,0
5.96496496496496,0,0,-1.11029144634054,0
5.96996996996997,0,0,-1.11029144634051,0
5.97497497497497,0,0,-1.11029144634052,0
5.97997997997998,0,0,-1.11029144634051,0
5.98498498498498,0,0,-1.11029144634053,0
5.98998998998999,0,0,-1.11029144634051,0
5.99499499499499,0,0,-1.11029144634051,0
6,0,0,-1.11029144634052,0
